;		Project-G FieldInform																																																																													
#Record	KDAntiHenis	0	9	77 	Anti-Henneath#Hideout	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Gate	1487	1517	0	0	0	0	0	0	1		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		77 		3 																										
#Record	KDHBat1	100	103	78 	Warrior#Arena	1 	256 	256 	5000 	-	0 	1 	0 	1 	2 	0 	1 	1 	0 	0 	0 	0 	1 	Gate	1487	1517	2476	1703	1241	2531	3207	2728	4		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		78 		3 																										
#Record	KDHBat1	200	203	79 	Warrior#Arena	1 	256 	256 	5000 	-	0 	1 	0 	1 	2 	0 	1 	1 	0 	0 	0 	0 	1 	Gate	1487	1517	2476	1703	1241	2531	3207	2728	4		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		79 		3 																										
#Record	KDHBat1	300	303	80 	Warrior#Arena	1 	256 	256 	5000 	-	0 	1 	0 	1 	2 	0 	1 	1 	0 	0 	0 	0 	1 	Gate	1487	1517	2476	1703	1241	2531	3207	2728	4		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		80 		3 																										
#Record	KDHBat1	400	403	81 	Warrior#Arena	1 	256 	256 	5000 	-	0 	1 	0 	1 	2 	0 	1 	1 	0 	0 	0 	0 	1 	Gate	1487	1517	2476	1703	1241	2531	3207	2728	4		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		81 		3 																										
#Record	KDHBat1	500	503	120 	Warrior#Arena	1 	256 	256 	5000 	-	0 	1 	0 	1 	2 	0 	1 	1 	0 	0 	0 	0 	1 	Gate	1487	1517	2476	1703	1241	2531	3207	2728	4		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		120 		3 																										
#Record	KDVictor	00	03	82 	Inheritos#of#Bijou	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Gate	1487	1517	0	0	0	0	0	0	1		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		82 		3 																										
																																																																															
#Record	GuildT01	00	15	83 	Guild#Tournament#1	0 	128 	128 	10000 	-	0 	2 	2 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouN	6980	8752	0	0	0	0	0	0	1		0 	0 	1 	1 	1 	1 	1 	0 	1 	1 	1 	2 	0 	0 	0 		83 		1 																										
#Record	GuildT02	00	15	84 	Guild#Tournament#2	0 	128 	128 	10000 	-	0 	2 	2 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouN	6980	8752	0	0	0	0	0	0	1		0 	0 	1 	1 	1 	1 	1 	0 	1 	1 	1 	2 	0 	0 	0 		84 		2 																										
#Record	GuildT03	00	15	85 	Guild#Tournament#3	0 	128 	128 	10000 	-	0 	2 	2 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouN	6980	8752	0	0	0	0	0	0	1		0 	0 	1 	1 	1 	1 	1 	0 	1 	1 	1 	2 	0 	0 	0 		85 		0 																										
#Record	GuildT04	00	09	86 	Fields#of#Glory	0 	256 	256 	10000 	-	0 	2 	2 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouN	1795	1578	10614	11047	0	0	0	0	2		0 	0 	1 	1 	1 	1 	1 	0 	1 	1 	1 	2 	0 	0 	0 		86 		0 																										
#Record	Fbattle01	-	-	87 	Free#Battle#Zone#1	0 	128 	128 	10000 	-	0 	2 	2 	1 	2 	0 	0 	0 	1 	0 	0 	0 	0 	Fbattle01	572	509	1246	1786	1799	3544	2915	2215	4		1 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		87 		1 																										
#Record	Fbattle02	-	-	88 	Free#Battle#Zone#2	0 	128 	128 	10000 	-	0 	2 	2 	1 	2 	0 	0 	0 	1 	0 	0 	0 	0 	Fbattle02	3225	4180	2237	2923	4413	3469	3230	1882	4		1 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		88 		2 																										
#Record	Fbattle03	-	-	89 	Free#Battle#Zone#3	0 	128 	128 	10000 	-	0 	2 	2 	1 	2 	0 	0 	0 	1 	0 	0 	0 	0 	Fbattle03	2374	1309	908	2557	2485	2000	111	3049	4		1 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		89 		0 																										
#Record	OX_field	-	-	90 	OX#Quiz#Field	0 	256 	256 	10000 	Map/OXFieldInit	0 	2 	2 	0 	2 	0 	1 	0 	0 	0 	0 	0 	0 	Eld	14618	13435	0	0	0	0	0	0	1		0 	1 	0 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		90 		2 																										
#Record	MHBasic	0 	3 	91 	basic#room	2 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Eld	14618	13435	0	0	0	0	0	0	1		0 	1 	0 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		91 		99 																										
#Record	Wedding	-	-	92 	Blessed#Garden	0 	256 	256 	10000 	-	0 	2 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Eld	14618	13435	0	0	0	0	0	0	1		0 	0 	0 	1 	1 	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 		92 		1 																										
#Record	QField01	-	-	93 	Cave#o#memories	0 	64 	64 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Urg	5835 	6397 	0	0	0	0	0	0	1		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		93 		0 																										
#Record	QField02	-	-	94 	Dangerous#cave	0 	64 	64 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Urg	5835 	6397 	0	0	0	0	0	0	1		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		94 		0 																										
#Record	QField03	-	-	95 	Cave#of#Fever	0 	64 	64 	7000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	UrgFire01	2411 	24635 	0 	0	0 	0 	0	0	1		1	1	1	1	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		95 		0 																										
#Record	QField04	-	-	96 	Burning#Cave	0 	64 	64 	7000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	UrgFire01	2411 	24635 	0 	0	0 	0 	0	0	1		1	1	1	1	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		96 		0 																										
;	"EldPri0, 1은 미니하우스 내부모드 테스트용(반드시 지울것)"																																																																														
																																																																															
																																																																															
;	KQ맵일 경우 뒤에 두자리 숫자까지 들어가야 하므로 10자길이로 만들어야 함																																																																														
																																																																															
;	그림자던전																																																																														
#Record	Job1_Dn01	00	10	97 	Shadow#Dungeon	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouVal01	12807	6548	0	0	0	0	0	0	1		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		97 		1 																										
																																																																															
;	승단던전																																																																														
#Record	Rou	00	19	98 	Roumen	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouVal01	12807	6548	0	0	0	0	0	0	1		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		98 		1 																										
#Record	Job2_Dn01	00	19	99 	Forgotten#Ruins	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouN	7176	7075	0	0	0	0	0	0	1		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		99 		0 																										
#Record	Job2_Dn02	00	19	100 	Elven#Forest	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouN	7176	7075	0	0	0	0	0	0	1		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		100 		0 																										
																																																																															
;	킹퀘 테스트																																																																														
#Record	Rou	50	51	101 	Roumen	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Rou	4134	6488	0	0	0	0	0	0	1		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		101 		1 																										
																																																																															
;	인던-용의무덤 필드 추가																																																																														
#Record	UrgDragon	00	09	102 	Dragon's#Tomb	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	UrgFire01	22171	22869	0	0	0	0	0	0	1		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		102 		3 																										
#Record	Tower01	00	09	103 	Tower#of#Iyzel	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	RouVal01	4661	8208	0	0	0	0	0	0	1		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		103 		3 																										
#Record	Tower02	00	09	104 	Crystal#Castle	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Urg	9376	1080	0	0	0	0	0	0	1		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		104 		3 																										
#Record	Leviathan	00	09	105 	Leviathan#Nest	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	IDGate01	1004	1316	0	0	0	0	0	0	1		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		105 		3 																										
																																																																															
;갬블하우스																																																																															
#Record	GBHouse	-	-	107 	Lucky#House	0 	256 	256 	7000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	RouN	6980	8752	0	0	0	0	0	0	1		1 	1 	0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	0 	0 	0 		107 		3 																										
;110레벨해제관련 심연의 나무																																																																															
#Record	AlDn02	-	-	108 	심연의#나무	0 	256 	256 	10000 	-	0 	1 	1 	1 	2 	0 	0 	0 	1 	0 	0 	0 	0 	AlDn02	11353	1855	0	0	0	0	0	0	1		1 	0 	1 	1 	1 	1 	0 	0 	1 	0 	1 	1 	1000 	0 	0 		108 		2 																										
#Record	BFGate03	-	-	109 	Forest#Perimeter	0 	512 	512 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Urg_Alruin	6439	9899	0	0	0	0	0	0	1		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		109 		0 																										
																																																																															
;비밀의 실험실																																																																															
#Record	Tower03	0 	9 	110 	Secret#Laboratory	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Urg_Alruin	21948 	5509 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		110 		1 																										
;보스필드 하드모드 헬가																																																																															
#Record	BH_Helga	-	-	111 	Helga's#Tomb#(Hard)	0 	256 	256 	10000 	-	0 	2 	1 	0 	2 	2 	0 	0 	0 	0 	0 	1 	0 	Urg	5835 	6397 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1000 	0 	0 		111 		2 																										
;보스필드 하드모드 후마르																																																																															
#Record	BH_Cracker	-	-	112 	Malephar's#Lair#(Hard)	0 	128 	128 	10000 	-	0 	2 	1 	0 	2 	2 	0 	0 	0 	0 	0 	1 	0 	UrgDark01	2436 	11999 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1000 	0 	0 		112 		1 																										
;프시켄의 저택																																																																															
#Record	PsyIn	-	-	113 	Psiken#Mansion	0 	950 	475 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	Adl	11696 	9337 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		113 		1 																										
#Record	PsyOut	-	-	114 	Psiken#Garden	0 	950 	475 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	Adl	11696 	9337 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		114 		1 																										
;불타는 아델리아																																																																															
#Record	AdlF	0 	4 	115 	불타는#아델리아	3 	412 	412 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	AdlVal01	31733 	2085 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		115 		3 																										
;마그리트의 숨겨진 광산																																																																															
#Record	KDMine	00	03	116 	숨겨진#광산	1 	256 	256 	5000 	-	0 	0 	0 	1 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Eld	2353 	2732 	0 	0 	0 	0 	0 	0 	1 		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		116 		2 																										
;아델리아																																																																															
#Record	Adl	-	-	117 	Adealia	0 	950 	475 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Adl	11696 	9337 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		117 		2 																										
;심연의 저택 배틀필드 04																																																																															
#Record	BFGate04	-	-	118 	Forest#Perimeter	0 	512 	512 	7000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Adl	11696 	9337 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		118 		0 																										
#Record	PsyInDn02	-	-	119 	Abyss#Mansion	0 	256 	256 	7000 	-	0 	1 	1 	1 	2 	0 	0 	0 	1 	0 	0 	0 	0 	PsyInDn02	11875 	14499 	0 	0 	0 	0 	0 	0 	1 		1 	0 	1 	1 	1 	1 	0 	0 	1 	0 	1 	1 	1000 	0 	0 		119 		2 																										
;서버워 - 마계중급인던																																																																															
#Record	WarN	00	04	121 	마계#영지	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	EldFor01	16015 	7803 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		121 		3 																										
;부활절이벤트_달걀지키기																																																																															
#Record	KDEgg	00	09	122 	Protect#the#Golden#Egg	1 	512 	512 	10000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Eld	14618 	13435 	0 	0 	0 	0 	0 	0 	1 		0 	0 	1 	1 	0 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		122 		2 																										
; 깃발뺏기 킹퀘																																																																															
#Record	KDSpring	00	03	123 	Spring#Battlefield	1 	128 	128 	10000 	-	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	Eld	16200 	13400 	0 	0 	0 	0 	0 	0 	1 		0 	0 	1 	1 	0 	1 	1 	0 	1 	0 	1 	0 	0 	0 	0 		123 		2 																										
;게이트필드																																																																															
#Record	Gate	-	-	124 	Gate#Field	0 	512 	512 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	0 	1 	0 	RouN	6980 	8752 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		124 		3 																										
;서버워 - 마계최하급인던																																																																															
#Record	WarBL	00	04	125 	마계#광산	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Linkfield01	2205 	9867 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		125 		3 																										
;서버워 - 상급인던																																																																															
#Record	WarH	00	04	127 	Devildom#Fortress	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	UrgSwa01	17304 	4638 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		127 		0 																										
;튜토리얼 맵																																																																															
#Record	RouT	00	09	126 	타빗#마을	4 	256 	256 	7000 	-	1 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	RouN	6980 	8752 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	0 	0 	1 	0 	1 	0 	0 	0 	0 		126 		2 																										
;킹퀘하드모드_황제슬라임의 분노																																																																															
#Record	KDGreenHill	0 	9 	131 	황제슬라임의#분노	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		131 		3 																										
;할로윈_2013																																																																															
;#Record	E_Hwin	-	-	132 	수상한#신전	0 	128 	128 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	0 	1 	0 	Eld	200 	230 	0 	0 	0 	0 	0 	0 	1 		1 	1 	0 	1 	0 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		132 		1 																										
;서버워 - 마계하급인던																																																																															
#Record	WarL	00	04	133 	Devildom#Barracks	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	EldGbl02	9762 	6003 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		133 		2 																										
;아레나 킹퀘																																																																															
#Record	KDArena	100 	109 	134 	Arena	1 	128 	128 	5000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		134 		2 																										
#Record	KDArena	200 	209 	135 	Arena	1 	128 	128 	5000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		135 		2 																										
#Record	KDArena	300 	309 	136 	Arena	1 	128 	128 	5000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		136 		2 																										
#Record	KDArena	400 	409 	137 	Arena	1 	128 	128 	5000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		137 		2 																										
#Record	KDArena	500 	509 	138 	Arena	1 	128 	128 	5000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		138 		2 																										
#Record	KDArena	600 	609 	139 	Arena	1 	128 	128 	5000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	0 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		139 		2 																										
;동계올림픽 이벤트																																																																															
#Record	E_Olympic	-	-	128 	스키#대회장	0 	512 	512 	5000 	-	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	E_Olympic	5782 	22890 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		128 		1 																										
;축구킹퀘(KDSoccer_월드컵이벤트)																																																																															
;	KDSoccer	00	09	140 	축구#킹퀘	1 	128 	128 	5000 	-	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	0 	0 	0 	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 		140 		2 																										
;물풍선 전쟁																																																																															
#Record	KDWater	00	04	141 	물풍선#전쟁	1 	256 	256 	10000 	-	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	0 	1 	1 	1 	1 	0 	1 	1 	1000 	0 	0 		141 		2 																										
;카할설원																																																																															
#Record	BerFrz01	-	-	129 	카할#설원	0 	512 	512 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Bera	6532 	1529 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		129 		1 																										
;아크루트																																																																															
#Record	ArkDn01	-	-	130 	아크루트	0 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Bera	6532 	1529 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		130 		0 																										
;세이렌의 성																																																																															
#Record	Siren	00	20	142 	세이렌의#성	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	BerFrz01	25149 	639 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		142 		2 																										
;배틀필드_심연의 아크루트																																																																															
#Record	ArkDn02	-	-	143 	심연의#아크루트	0 	256 	256 	5000 	-	0 	1 	1 	1 	2 	0 	0 	0 	1 	0 	0 	0 	0 	ArkDn02	2442 	7042 	0 	0 	0 	0 	0 	0 	1 		1 	0 	1 	1 	1 	1 	0 	0 	1 	1 	1 	1 	1000 	1000 	0 		143 		2 																										
;120랩 보스필드_알비레오왕의 아지트																																																																															
#Record	B_Albi	-	-	144 	알비레오왕의#아지트	0 	64 	64 	10000 	-	0 	2 	1 	0 	2 	2 	0 	0 	0 	0 	0 	1 	0 	ArkDn01	5440 	5259 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1000 	0 	0 		144 		2 																										
;카할협곡																																																																															
#Record	BerVale01	-	-	145 	카할#협곡	0 	256 	256 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	Bera	6532 	1529 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		145 		1 																										
;점령당한 아델리아																																																																															
#Record	AdlFH	00	04	147 	점령당한#아델리아	3 	412 	412 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	AdlVal01	26057 	6110 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		147 		2 																										
;신규루멘																																																																															
#Record	RouN	-	-	148 	루멘마을	0 	256 	256 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	RouN	4700 	5748 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	0 	0 	0 		148 		0 																										
;아델리아 숲																																																																															
#Record	AdlVal01	-	-	149 	아델리아#숲	0 	950 	475 	5000 	-	0 	1 	1 	0 	2 	0 	0 	0 	0 	0 	1 	1 	0 	AdlVal01	28193 	20110 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1 	1000 	0 	0 		149 		2 																										
;[S_12003] 대련장_베라																																																																															
#Record	Fbattle04	-	-	146 	Free#Battle#Zone#4	0 	128 	128 	10000 	-	0 	2 	2 	1 	2 	0 	0 	0 	1 	0 	0 	0 	0 	Fbattle04	5071 	3200 	1327 	3198 	2565 	3233 	3880 	3233 	4 		1 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		146 		0 																										
;2014 겨울 이벤트																																																																															
#Record	KDSoccer_W	00	09	150 	겨울 이벤트	1 	128 	128 	5000 	-	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	0 	0 	0 	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 		150 		2 																										
;비쥬의 성역																																																																															
#Record	KDFargels	00	09	151 	비쥬의#성역	1 	256 	256 	5000 	-	0 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		0 	0 	1 	1 	1 	1 	1 	0 	1 	0 	1 	1 	0 	0 	0 		151 		2 																										
;[S_3948] 불길한 협곡																																																																															
#Record	SD_Vale01	00	04	152 	불길한#협곡	3 	256 	256 	10000 	-	0 	1 	0 	0 	2 	2 	0 	0 	0 	0 	0 	0 	1 	RouN	4700 	5748 	0 	0 	0 	0 	0 	0 	1 		0 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1 	1 	1000 	0 	0 		152 		0 																										
;7주년 기념 이벤트																																																																															
#Record	KDCake	00	07	153 	거대#7주년#기념#케이크	1 	256 	256 	10000 	-	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	Gate	1487 	1517 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	0 	1 	1 	1 	1 	0 	1 	1 	1000 	0 	0 		153 		2 																										
;125랩 알비레오 하드모드																																																																															
#Record	BH_Albi	-	-	154 	알비레오왕의#아지트#(Hard)	0 	64 	64 	5000 	-	0 	2 	1 	0 	2 	2 	0 	0 	0 	0 	0 	1 	0 	ArkDn01	7127 	6868 	0 	0 	0 	0 	0 	0 	1 		1 	1 	1 	1 	1 	1 	1 	1 	1 	0 	1 	1 	1000 	0 	0 		154 		2 																										
;																																																																															
#Table	GuildTournamentMap																																																																														
#ColumnType	String[13]	BYTE	DWRD	DWRD	WORD	DWRD	DWRD	DWRD	DWRD	DWRD	DWRD	DWRD	String[32]	DWRD	DWRD	DWRD	String[32]		DWRD	DWRD	DWRD	String[32]	DWRD	DWRD	DWRD	String[32]	DWRD	DWRD	DWRD	String[32]	DWRD	DWRD	DWRD	String[32]	BYTE																																												
