;	Shine DropItem from Mob																					;
#IGNORE	\o042			;인용부호무시																		;
#EXCHANGE	#	\x20		;#=>space																		;
;	기획용	2005.02.27																				;
;																						;
#TABLE	ItemDropGroup																					;
#COLUMNTYPE	Index	String[40]	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	DWORD	;
#RECORD	NamedNeck06	NamedNeck06	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	KebingNeck	KebingNeck	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	SkullNeck	SkullNeck	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	GoblinNeck	GoblinNeck	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	KaraNeck	KaraNeck	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	TrumphyNeck01	TrumphyNeck01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	TrumphyNeck02	TrumphyNeck02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	RareNeck01	RareNeck01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	RareNeck02	RareNeck02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RareNeck03	RareNeck03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	UniqNeck01	UniqNeck01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	UniqNeck02	UniqNeck02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						;
#RECORD	Upsource01	Upsource01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource02	Upsource02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource03	Upsource03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource04	Upsource04	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource05	Upsource05	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource06	Upsource06	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource07	Upsource07	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource08	Upsource08	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource09	Upsource09	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource10	Upsource10	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource11	Upsource11	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource12	Upsource12	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource13	Upsource13	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource14	Upsource14	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Upsource15	Upsource15	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;

																						;
#RECORD	SpUpsource01	SpUpsource01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource02	SpUpsource02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource03	SpUpsource03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource04	SpUpsource04	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource05	SpUpsource05	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource06	SpUpsource06	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource07	SpUpsource07	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource08	SpUpsource08	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource09	SpUpsource09	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource10	SpUpsource10	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource11	SpUpsource11	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource12	SpUpsource12	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource13	SpUpsource13	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource14	SpUpsource14	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	SpUpsource15	SpUpsource15	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
																						;
#RECORD	Grade01Source01	Grade01Source01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade01Source02	Grade01Source02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade01Source03	Grade01Source03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade02Source01	Grade02Source01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade02Source02	Grade02Source02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade02Source03	Grade02Source03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade03Source01	Grade03Source01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade03Source02	Grade03Source02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade03Source03	Grade03Source03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade04Source01	Grade04Source01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade04Source02	Grade04Source02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade04Source03	Grade04Source03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	;
#RECORD	Grade05Source01	Grade05Source01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Grade05Source02	Grade05Source02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Grade05Source03	Grade05Source03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Grade06Source01	Grade06Source01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Grade07Source01	Grade07Source01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Grade08Source01	Grade08Source01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	Badge	Badge	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestBag	BestBag	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestBeast	BestBeast	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestBelt	BestBelt	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestBrokenTeeth	BestBrokenTeeth	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestCarcass	BestCarcass	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestDust	BestDust	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestGlove	BestGlove	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestPledge	BestPledge	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestShell	BestShell	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	ElementalEgg	ElementalEgg	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighBag	HighBag	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighBeast	HighBeast	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighBelt	HighBelt	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighBrokenTeeth	HighBrokenTeeth	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighCarcass	HighCarcass	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighDust	HighDust	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighGlove	HighGlove	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighPledge	HighPledge	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighShell	HighShell	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	Kylin	Kylin	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowBag	LowBag	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowBeast	LowBeast	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	;
#RECORD	LowBelt	LowBelt	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowBrokenTeeth	LowBrokenTeeth	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowCarcass	LowCarcass	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowDust	LowDust	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowGlove	LowGlove	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowPledge	LowPledge	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowShell	LowShell	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	Mushroom	Mushroom	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorBag	NorBag	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorBeast	NorBeast	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorBelt	NorBelt	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorBrokenTeeth	NorBrokenTeeth	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorCarcass	NorCarcass	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorDust	NorDust	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorGlove	NorGlove	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorPledge	NorPledge	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorShell	NorShell	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	SlimeJelly	SlimeJelly	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	LowCopperOre	LowCopperOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	NorCopperOre	NorCopperOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	HighCopperOre	HighCopperOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	LowSilverOre	LowSilverOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	NorSilverOre	NorSilverOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	HighSilverOre	HighSilverOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	LowHerb	LowHerb	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
#RECORD	NorHerb	NorHerb	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
#RECORD	HighHerb	HighHerb	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
#RECORD	BestHerb	BestHerb	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
#RECORD	LowMush	LowMush	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
#RECORD	NorMush	NorMush	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	;
#RECORD	HighMush	HighMush	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	;
#RECORD	BestMush	BestMush	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	;
#RECORD	LowMush	LowMush	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	;
#RECORD	NorMush	NorMush	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	;
#RECORD	HighMush	HighMush	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	;
#RECORD	BestMush	BestMush	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	;
																						;
#RECORD	LowMagicCrystal	LowMagicCrystal	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	;
#RECORD	LowCleanWater	LowCleanWater	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	;
#RECORD	NorMagicCrystal	NorMagicCrystal	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorCleanWater	NorCleanWater	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	;
#RECORD	HighMagicCrystal	HighMagicCrystal	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighCleanWater	HighCleanWater	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestMagicCrystal	BestMagicCrystal	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestCleanWater	BestCleanWater	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
																						
#RECORD	LowKylin	LowKylin	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	NorKylin	NorKylin	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	HighKylin	HighKylin	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	BestKylin	BestKylin	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
																						
#RECORD	Topaz	Topaz	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Ruby	Ruby	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Sapphire	Sapphire	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Emerald	Emerald	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	Q_HerbLeaf	Q_HerbLeaf	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_HerbStem	Q_HerbStem	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_HerbRoot	Q_HerbRoot	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_Wood	Q_Wood	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_MiddleRankWood	Q_MiddleRankWood	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_Orange	Q_Orange	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_Strawberry	Q_Strawberry	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_Apple	Q_Apple	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_OceanMushroom	Q_OceanMushroom	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_Starfish	Q_Starfish	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_Petal(Red)	Q_Petal(Red)	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_Petal(Yellow)	Q_Petal(Yellow)	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Q_Petal(Blue)	Q_Petal(Blue)	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	StageHomeRecallScroll	StageHomeRecallScroll	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	RatmanLicence	RatmanLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	BoarLicence	BoarLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	BoogyLicence	BoogyLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	MaraLicence	MaraLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	KebingLicence	KebingLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	TombRaiderLicence	TombRaiderLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	MarloneLicence	MarloneLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	SkelLicence	SkelLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	BatLicence	BatLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	SpiderLicence	SpiderLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	ZombieLicence	ZombieLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	FlyingStaffLicence	FlyingStaffLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	OldFoxLicence	OldFoxLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	FireViViLicence	FireViViLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	GhostLicence	GhostLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RoboLicence	RoboLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	HobLicence	HobLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	BoneImpLicence	BoneImpLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	GoblinLicence	GoblinLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	ProckLicence	ProckLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	WereBearLicence	WereBearLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	PrisonerLicence	PrisonerLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	TorturerLicence	TorturerLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	VampireBatLicence	VampireBatLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	KaraLicence	KaraLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	HarkanLicence	HarkanLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	MageBookLicence	MageBookLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	WeakenedOgreLicence	WeakenedOgreLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	GoldenBatLicence	GoldenBatLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	KingCallLicence	KingCallLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	ArchMageBookLicence	ArchMageBookLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RatmanKnightLicence	RatmanKnightLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	KingSpiderLicence	KingSpiderLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	JewelKeeperLicence	JewelKeeperLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RunningBasLicence	RunningBasLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	GhostKnightLicence	GhostKnightLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	ImpLicence	ImpLicence	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	Tools	Tools	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	MDragonGoldRing	MDragonGoldRing	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	LowWoodSab	LowWoodSab	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
#RECORD	NorWoodSab	NorWoodSab	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
#RECORD	HighWoodSab	HighWoodSab	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
#RECORD	BestWoodSab	BestWoodSab	1	3	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	
																						
#RECORD	LowGoldOre	LowGoldOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	NorGoldOre	NorGoldOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	HighGoldOre	HighGoldOre	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	CopperLump01	CopperLump01	1	5	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	
#RECORD	SilverLump01	SilverLump01	1	5	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	
#RECORD	GoldLump01	GoldLump01	1	5	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	
																						
#RECORD	StageRouRecallScroll	StageRouRecallScroll	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	StageEldRecallScroll	StageEldRecallScroll	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	StageUrgRecallScroll	StageUrgRecallScroll	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	StageAlRecallScroll	StageAlRecallScroll	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
#RECORD	StageBeraRecallScroll	StageBeraRecallScroll	1	2	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	
																						
#RECORD	RareWeapon01	RareWeapon01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RareWeapon02	RareWeapon02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RareWeapon03	RareWeapon03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RareWeapon04	RareWeapon04	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RareArmor01	RareArmor01	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RareArmor02	RareArmor02	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RareArmor03	RareArmor03	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	RareArmor04	RareArmor04	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
																						
#RECORD	S_RouCos01Crap	S_RouCos01Crap	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	S_RouCos02Crap	S_RouCos02Crap	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	S_Wolf	S_Wolf	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	S_Boogy	S_Boogy	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Mara	Mara	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	D_MarloneFighter	D_MarloneFighter	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	D_kingMarlone	D_kingMarlone	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	Marlone	Marlone	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
#RECORD	S_Kebing	S_Kebing	1	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	
